Y,JD,S,E,A1,A2,A3,A4,P1,P2,P3,P4,Q1,Q2,Q3,Q4,COMMENTS,T1,N1,T2,N2,Grade,Traces,12LPX,12LPY,12LPZ,14SPZ,14LPX,14LPY,14LPZ,15SPZ,15LPX,15LPY,15LPZ,16SPZ,16LPX,16LPY,16LPZ
71,187,0630,0700,0.9,3,,,2,2,,,,,,,,,,A,230,C,2,,,,,,1,1,,,,,,,,
71,187,0748,0800,,1.2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,187,1055,1115,1.1,3,,,2,2,,,,,,,,,,A,38,C,5,,1,1,1,,1,1,,,,,,,,
71,187,1652,1730,3,11,,,2,2,,,,,,,12 T?,A,1,A,1,B,6,,1,1,1,1,1,1,,,,,,,,
71,187,1958,2020,1,2.5,,,2,2,,,,,,,,,,A,20,C,5,,1,1,1,,1,1,,,,,,,,
71,187,2306,2325,0.8,2,,,2,2,,,,,,,,,,A,3,C,2,,,,,,1,1,,,,,,,,
71,188,0244,0310,,2,,,,,,,,,,,,,,A,74,,,,,,,,,,,,,,,,,
71,188,0738,0800,,2.2,,,,2,,,,,,,,,,A,340,,,,,,,,,,,,,,,,,
71,188,1041,9999,,2.8,,,,2,,,,,,,,,,A,5,C,2,,,,,,1,1,,,,,,,,
71,188,1100,1120,1,2.8,,,2,2,,,,,,,,,,A,21,C,5,,1,1,1,,1,1,,,,,,,,
71,188,1257,1320,,2.8,,,,2,,,,,,,,,,A,204,C,2,,,,,,1,1,,,,,,,,
71,188,1310,,,-1,,,,,,,,,,,,,,A,14,,,,,,,,,,,,,,,,,
71,188,1618,1645,0.6,2.2,,,2,2,,,,,,,,,,A,36,C,2,,,,,,1,1,,,,,,,,
71,188,1853,9999,0.5,2,,,2,2,,,,,,,,,,A,6,C,2,,,,,,1,1,,,,,,,,
71,188,1902,1925,1,4,,,2,2,,,,,,,,A,18,A,18,C,5,,1,1,1,,1,1,,,,,,,,
71,189,0245,0300,0.6,1.8,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,189,0527,0555,0.9,4,,,2,2,,,,,,,,,,A,246,C,3,,,,,,1,1,1,,,,,,,
71,189,0639,0700,0.5,2,,,2,2,,,,,,,,,,A,334,C,2,,,,,,1,1,,,,,,,,
71,189,0722,0745,0.9,2.8,,,2,2,,,,,,,,A,1,A,1,C,3,,,,1,,1,1,,,,,,,,
71,189,1044,1105,,2,,,,2,,,,,,,,,,,,C,2,,,,,,1,1,,,,,,,,
71,189,1153,1210,0.5,2,,,2,2,,,,,,,,,,A,380,C,2,,,,,,1,1,,,,,,,,
71,189,1218,1235,0.5,2,,,2,2,,,,,,,,,,A,244,C,2,,,,,,1,1,,,,,,,,
71,189,2201,2220,0.5,2,,,2,2,,,,,,,,,,A,370,C,1,,,,,,,1,,,,,,,,
71,190,0020,9999,0.3,1.6,,,2,2,,,,,,,,,,,,C,2,,,,,,1,1,,,,,,,,
71,190,0030,0045,0.5,2.2,,,2,2,,,,,,,,,,A,238,C,2,,,,,,1,1,,,,,,,,
71,190,0330,0345,1,2.5,,,2,2,,,,,,,,A,1,A,1,C,3,,,,1,,1,1,,,,,,,,
71,190,0424,0445,0.3,2,,,2,2,,,,,,,,,,A,223,C,2,,,,,,1,1,,,,,,,,
71,190,0818,0900,1.25,4,,,2,2,,,,,,,,A,14,A,14,C,6,,1,1,1,,1,1,1,,,,,,,
71,190,0828,,-1,-1,,,,,,,,,,,,,,A,14,,,,,,,,,,,,,,,,,
71,190,1618,1635,,1.2,,,,,,,,,,,,,,A,6,C,2,,,,,,1,1,,,,,,,,
71,190,2007,2025,0.2,1.8,,,2,,,,,,,,,,,A,1,C,2,,,,,,1,1,,,,,,,,
71,190,2042,2105,0.1,1.5,,,2,2,,,,,,,,,,,,C,2,,,,,,1,1,,,,,,,,
71,190,2322,2350,0.2,2.2,,,2,2,,,,,,,,,,,,C,2,,,,,,1,1,,,,,,,,
71,191,0522,0545,0.3,1.2,,,2,,,,,,,,14 T?,,,A,257,C,3,,,,,1,1,1,,,,,,,,
71,191,1704,9999,,1.2,,,,2,,,,6,,,,,,A,1,C,2,,,,,,1,1,,,,,,,,
71,191,1718,1730,0.3,2,,,2,2,,,,6,,,,,,,,C,2,,,,,,1,1,,,,,,,,
71,191,1822,1845,0.3,1.5,,,2,2,,,,6,,,,,,A,64,C,2,,,,,,1,1,,,,,,,,
71,191,2252,2310,0.6,2,,,2,2,,,,,,,,,,,,C,2,,,,,,1,1,,,,,,,,
71,191,2349,0015,0.25,2.5,,,2,2,,,,,,,,A,19,A,19,C,2,,,,,,1,1,,,,,,,,
71,192,0558,0640,1,4,,,2,2,,,,,,,,C,,C,,C,4,,,,1,1,1,1,,,,,,,,
71,192,1151,1215,0.5,2,,,2,2,,,,,,,,C,,C,,,,,,,,,,,,,,,,,,
71,192,1305,1318,,2.2,,,,2,,,,,,,,C,,C,,C,3,,,,,1,1,1,,,,,,,,
71,192,1327,1415,4.5,12,,,2,2,,,,,,,,H,,H,,A,7,,1,1,1,1,1,1,1,,,,,,,
71,192,1537,1600,,1.2,,,,2,,,,,,,,,,A,225,,,,,,,,,,,,,,,,,
71,192,2320,2345,,2,,,,2,,,,,,,,,,A,39,C,2,,,,,,1,1,,,,,,,,
71,193,1614,1639,,1.5,,,,2,,,,,,,,,,,,C,2,,,,,,1,1,,,,,,,,
71,195,0302,0345,2.5,7,,,2,,,,,,,,,C,,C,,B,7,,1,1,1,1,1,1,1,,,,,,,
71,195,2358,0100,4,16,,,2,2,,,,,,,,C,,C,,B,6,,1,1,1,,1,1,1,,,,,,,
71,199,0205,0230,0.8,2.5,,,2,2,,,,2,,,,M,,A,210,C,2,,,,1,,1,,,,,,,,,
71,200,0223,0250,,1.2,,,,,,,,,,,,,,A,341,,,,,,,,,,,,,,,,,
71,200,0421,0445,,2,,,,2,,,,,,,,,,,,C,2,,,,,,1,1,,,,,,,,
71,200,1753,1820,,2,,,,2,,,,,,,,,,A,255,C,2,,,,,,1,1,,,,,,,,
71,200,1952,2025,1,3,,,2,2,,,,,,,,A,23,A,23,C,5,,1,1,1,,1,1,,,,,,,,
71,200,2052,2120,,2.5,,,,2,,,,,,,,,,A,281,C,2,,,,,,1,1,,,,,,,,
71,201,0130,0150,,1.5,,,,2,,,,,,,,,,A,14,,,,,,,,,,,,,,,,,
71,201,0452,0512,,1.5,,,,2,,,,,,,,,,A,283,,,,,,,,,,,,,,,,,
71,201,0538,0600,,1.8,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,201,0818,0840,,2,,,,2,,,,,,,,,,A,75,C,2,,,,,,1,1,,,,,,,,
71,201,1212,1230,,1.8,,,,2,,,,,,,12 T?,,,A,335,,,,,,,,,,,,,,,,,
71,201,1532,9999,0.5,1.2,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,201,1618,1640,1,3.5,,,2,2,,,,,,,,A,29,A,29,,,,,,,,,,,,,,,,,
71,201,2123,2145,1,2.8,,,2,2,,,,,,,,A,9,A,9,C,5,,1,1,1,,1,1,,,,,,,,
71,201,2255,2320,0.5,2,,,2,2,,,,,,,,,,A,339,C,2,,,,,,1,1,,,,,,,,
71,202,0858,0925,0.5,2.2,,,2,2,,,,,,,14 T?,A,24,A,10,C,2,,,,,,1,1,,,,,,,,
71,202,1240,1310,0.5,3,,,2,2,,,,,,,14 T?,,,A,30,,,,,,,,,,,,,,,,,
71,202,1459,1515,,2.5,,,,2,,,,,,,,,,A,69,,,,,,,,,,,,,,,,,
71,202,1642,1700,0.3,2,,,2,2,,,,,,,,,,A,371,,,,,,,,,,,,,,,,,
71,202,2027,9999,0.5,1.8,,,2,2,,,,,,,,,,A,364,C,2,,,,,,1,1,,,,,,,,
71,202,2058,2115,0.4,1,,,2,,,,,,,,,,,A,319,,,,,,,,,,,,,,,,,
71,202,2320,2340,0.5,1.5,,,2,2,,,,,,,,,,A,6,,,,,,,,,,,,,,,,,
71,203,0032,0100,0.8,3,,,2,2,,,,,,,,,,A,201,C,3,,1,,,,1,1,,,,,,,,
71,203,0422,0445,,2,,,,2,,,,,,,,,,,,C,2,,,,,,1,1,,,,,,,,
71,203,0900,9999,0.5,2,,,2,2,,,,,,,,,,A,362,C,2,,,,,,1,1,,,,,,,,
71,203,0919,0950,1.2,4.5,,,2,2,,,,,,,,A,9,A,9,B,5,,1,1,1,,1,1,,,,,,,,
71,203,1412,1440,,2.2,,,,2,,,,,,,,,,A,233,C,2,,1,1,,,,,,,,,,,,
71,203,1548,1610,1,2,,,2,2,,,,,,,,,,A,8,C,4,,1,1,,,1,1,,,,,,,,
71,203,1843,9999,0.5,2.8,,,2,2,,,,,,,,,,A,8,C,3,,,1,,,1,1,,,,,,,,
71,203,1855,1920,1,2.2,,,2,2,,,,,,,,,,A,34,C,4,,1,1,,,1,1,,,,,,,,
71,204,0318,0335,0.8,2,,,2,2,,,,,,,,,,A,2,C,3,,,1,,,1,1,,,,,,,,
71,204,1712,1815,1.5,5.5,,,2,2,,,,,,,,C,,C,,B,5,,1,1,1,,1,1,,,,,,,,
71,204,2254,,-1,-1,,,,,,,,,,,,,,A,9,,,,,,,,,,,,,,,,,
71,205,0100,0115,0.2,1.5,,,2,2,,,,,,,,A,27,A,6,C,1,,,,,,,1,,,,,,,,
71,206,0227,0255,1,5,,,2,2,,,,,,,,A,16,A,16,C,4,,,1,1,,1,1,,,,,,,,
71,206,1050,1115,0.5,2.5,,,2,2,,,,,,,,A,39,A,39,C,2,,,,,,1,1,,,,,,,,
71,207,0452,0600,2,7,,,2,2,,,5,5,,,"MIN AMP,GAP 0458-0516",C,,C,,C,3,,1,,,,1,1,,,,,,,,
71,207,0857,0920,,2.2,,,,2,,,,,,,,A,39,A,39,C,2,,,,,,1,1,,,,,,,,
71,207,1124,9999,3.5,21,,,2,2,,,,,,,,C,,C,,A,7,,1,1,1,1,1,1,1,,,,,,,
71,207,1201,1305,4.5,15,,,2,2,,,,,,,,C,,C,,A,7,,1,1,1,1,1,1,1,,,,,,,
71,208,1145,1315,12,35,,,2,2,,,,,,,,C,,C,,A,7,,1,1,1,1,1,1,1,,,,,,,
71,209,1307,1320,,1.2,,,,2,,,,,,,,,,A,204,C,3,,,,,1,1,1,,,,,,,,
71,210,0936,1020,,1.5,,,,,,,1,,,,C,C,,C,,C,2,,1,1,,,,,,,,,,,,
71,210,2040,9999,0.8,3.5,,,2,2,,,,,,,,C,,C,,,,,,,,,,,,,,,,,,
71,210,2100,2330,145,250,,,2,2,,,,4,,,15 S4B IMP,S,,S,,A,7,,1,1,1,1,1,1,1,,,,,,,
71,211,0920,0955,,1,,,,2,,,,,,,,C,,C,,C,2,,,,,,1,1,,,,,,,,
71,212,0348,9999,0.5,2,,,2,2,,,,,,,,,,A,99,C,4,,,,,1,1,1,1,,,,,,,
71,212,0408,0425,0.5,2.5,,,2,2,,,,,,,,,,A,218,C,2,,,,,,1,1,,,,,,,,
71,212,1239,1310,0.8,2.2,,,2,2,,,,,,,,,,A,8,C,3,,,,1,,1,1,,,,,,,,
71,212,1812,1900,1.5,5,,,2,2,,,,,2,,,A,24,A,10,,,,,,,,,,,,,,,,,
71,213,2044,,-1,-1,,,,,,,,,,,,,,A,18,,,,,,,,,,,,,,,,,
71,214,1202,,-1,-1,,,,,,,,,,,,,,A,18,,,,,,,,,,,,,,,,,
71,214,1244,,-1,,,,,,,,,,,,,,,A,1,,,,,,,,,,,,,,,,,
71,214,1352,1410,1,,,,2,2,,,,2,2,,,A,18,A,18,C,3,,1,1,1,,,,,,,,,,,
71,214,2125,2200,,,15,,,,,,,,2,,,C,,C,,,,,,,,,,,,,,,,,,
71,215,0307,0355,2,7,105,,2,2,2,,,,,,15 LM IMP,L,,L,,A,7,,1,1,1,1,1,1,1,,,,,,,
71,215,1130,1200,,3,2,,,2,,,,,,,,,,A,234,C,2,,,,,,1,1,,,,,,,,
71,215,1544,1615,1,3,,,,2,,,,,,,,C,,C,,,,,,,,,,,,,,,,,,
71,215,2109,2155,2.2,5.5,,,,2,,,,,,,,C,,C,,B,4,1,1,1,1,,,,,,,,,,,
71,215,2235,2300,1,3,3,,,2,,,,,,,LPS ON 14X,M,,A,257,C,5,,1,1,,,1,1,1,,,,,,,
71,216,0327,0350,,,2,,,,,,,,,,,M,,A,36,,,,,,,,,,,,,,,,,
71,216,0611,0635,1,2.2,,,,2,,,,,,,,,,A,21,C,2,,1,1,,,,,,,,,,,,
71,216,0715,0745,2,5,2.8,,2,2,2,,,,,,,A,1,A,1,C,2,,1,1,,,,,,,,,,,,
71,216,1328,1355,1,5,2,,2,2,2,,,,,,,A,7,A,7,C,2,,1,1,,,,,,,,,,,,
71,216,1445,1500,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,216,1528,1555,0.8,2,,,,2,,,,,,,,,,A,219,C,2,,1,1,,,,,,,,,,,,
71,216,1643,,-1,,-1,,,,,,,,,,,,,A,6,,,,,,,,,,,,,,,,,
71,217,0128,0143,0.5,,1.5,,2,,2,,,1,,,,,,A,238,C,2,,,,,,1,1,,,,,,,,
71,217,0302,0320,0.8,2.8,,,2,2,2,,,,,,,A,1,A,1,,,,,,,,,,,,,,,,,
71,217,1539,1610,1.2,4,1.2,,2,,2,,,,,,,A,14,A,14,C,3,,1,1,1,,,,,,,,,,,
71,218,0346,0455,3.5,23,1,,2,2,2,,,,,,,C,,C,,C,5,,1,1,1,,1,1,,,,,,,,
71,218,0720,0805,3.8,13.5,2.5,,2,2,2,,,,,,,A,1,A,1,B,3,,,,,,1,1,1,,,,,,,
71,218,0917,,,,-1,,,,,,,,,,,,,A,6,,,,,,,,,,,,,,,,,
71,218,1300,1325,1.5,,,,2,,,,,,,,C,C,,C,,C,3,,1,1,1,,,,,,,,,,,
71,218,1520,1535,,3,2,,,2,1,,,,,,"12,14 T?",A,19,A,19,C,2,,,,,,1,1,,,,,,,,
71,219,0711,0720,3,,,,2,,,,,,,,C,C,,C,,C,4,1,1,1,1,,,,,,,,,,,
71,219,1300,1315,,,1.2,,,,,,,,,,,,,,,C,2,,,,,,1,1,,,,,,,,
71,219,1449,,,-1,,,,,,,,,,,,,,A,1,,,,,,,,,,,,,,,,,
71,220,0555,0635,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,220,0659,9999,1.6,1.2,,,,2,,,,,,,,,,,,C,2,,1,1,,,,,,,,,,,,
71,220,0738,0810,,1.2,,,,2,,,,,,,,,,A,39,C,2,,1,1,,,,,,,,,,,,
71,220,1040,,-1,-1,,,,,,,,,,,,,,A,1,,,,,,,,,,,,,,,,,
71,220,1107,1140,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,220,2100,2140,0.8,3,1,,2,2,2,,,,,,,C,,C,,,,,,,,,,,,,,,,,,
71,221,1802,1820,0.5,1.8,,,2,2,,,,,,,,,,A,1,,,,,,,,,,,,,,,,,
71,222,1028,1105,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,223,0758,0810,,,4.5,,,,2,,,,,,C,C,,C,,C,2,,,,,,1,1,,,,,,,,
71,225,1703,1730,0.5,2,,,,2,,,,,,,,,,A,210,C,2,,1,1,,,,,,,,,,,,
71,227,0511,,-1,,,,,,,,,,,,,,,A,1,,,,,,,,,,,,,,,,,
71,227,2207,2240,,2,,,,2,,,,,,,C,C,,C,,,,,,,,,,,,,,,,,,
71,228,0400,0430,1,3.2,,,2,2,,,,,,,,A,23,A,23,C,3,,1,1,1,,,,,,,,,,,
71,228,0613,0635,0.5,2,1,,2,2,2,,,,,,,,,A,20,,,,,,,,,,,,,,,,,
71,228,1330,1350,,2,1.2,,,2,2,,,,,,,,,A,29,C,1,,,,,,,1,,,,,,,,
71,229,0048,0120,0.5,2,1,,2,2,2,,,,,,,,,A,264,,,,,,,,,,,,,,,,,
71,229,0203,0230,1,3,,,2,2,,,,,,,,A,10,A,10,C,3,,1,1,1,,,,,,,,,,,
71,229,0723,0750,1,3,,,2,2,,,,,,,,A,9,A,9,,,,,,,,,,,,,,,,,
71,229,1049,1115,,1.8,,,,2,,,,,,,,,,A,319,,,,,,,,,,,,,,,,,
71,229,1341,1415,0.8,2,1,,2,2,2,,,,,,,C,,C,,C,1,,,,,,,1,,,,,,,,
71,229,1525,1600,,1.5,0.8,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,229,1740,9999,0.5,2,,,2,2,,,,,,,,,,A,94,,,,,,,,,,,,,,,,,
71,229,1808,1830,,1.5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,229,1923,1945,,1.2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,229,2211,2240,,1.5,1,,,2,2,,,,,,,,,A,32,C,2,,,,,,1,1,,,,,,,,
71,230,0759,0820,0.1,1.2,,,2,2,,,,,,,,,,A,336,C,2,,,,,,1,1,,,,,,,,
71,230,0905,0930,,,0.8,,,,2,,,,,,,,,A,29,,,,,,,,,,,,,,,,,
71,230,0935,1000,0.75,2,,,2,2,,,,,,,,,,A,12,C,2,,,,,,1,1,,,,,,,,
71,230,1106,9999,0.5,1.2,0.4,,2,2,,,,,,,,,,A,319,C,2,,,,,,1,1,,,,,,,,
71,230,1120,1132,0.5,1,0.5,,2,2,2,,,,,,,,,A,34,,,,,,,,,,,,,,,,,
71,230,1414,1445,0.5,2,1,,2,2,2,,,,,,,,,A,114,C,4,,,,,,1,1,,,1,1,,,,
71,230,1512,1540,0.5,1.2,1,,2,2,2,,,,,,,A,25,A,25,C,4,,,,,,1,1,,,1,1,,,,
71,230,1848,1915,,1,,,,2,,,6,,,,,,,A,226,C,1,,,,,,,1,,,,,,,,
71,230,2055,2140,,1,,,,2,,,,,,,,,,A,75,,,,,,,,,,,,,,,,,
71,230,2222,2305,1.5,1,,,2,2,,,,,,,,A,9,A,8,C,5,,1,1,1,,1,1,,,,,,,,
71,230,2231,,-1,-1,,,,,,,,,,,,,,A,9,,,,,,,,,,,,,,,,,
71,230,2336,2358,,4,,,,2,,,,,,,12 T?,,,,,C,1,,,,,,,1,,,,,,,,
71,231,0052,0105,,1.2,,,,2,,,6,,,,,,,,,C,2,,,,,,1,1,,,,,,,,
71,231,0140,0210,0.9,1,,,2,2,,,6,,,,,,,A,8,C,4,,,1,1,,1,1,,,,,,,,
71,231,1033,1110,0.3,2,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,231,1219,9999,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,231,1233,1255,0.5,1,,,2,2,,,,,,,,,,A,8,C,2,,,,,,1,1,,,,,,,,
71,231,1328,1355,0.5,1.5,,,2,2,,,,,,,,,,A,28,C,2,,,,,,1,1,,,,,,,,
71,231,1513,1545,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,231,1604,1625,,1,,,,2,,,,,,,,,,A,360,C,2,,,,,,1,1,,,,,,,,
71,231,2105,2130,,,1,,,,2,,,,,,,,,,,C,1,,,,,,,,,,1,,,,,
71,232,0054,0115,,1,,,,,,,,6,,,,,,,,C,2,,,,,,1,1,,,,,,,,
71,232,0734,0810,1.4,3.5,1,,2,2,2,,6,,6,,,A,8,A,8,B,3,1,1,1,,,,,,,,,,,,
71,232,1231,1255,,0.8,,,,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,
71,232,2050,2125,,0.8,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,232,2146,2210,,1,,,,2,,,,,,,,,,A,226,C,2,,,,,,1,1,,,,,,,,
71,233,0034,0105,1,3,1.5,,2,2,2,,,,,,,A,16,A,16,,,,,,,,,,,,,,,,,
71,233,0142,0210,,3,2,,,2,2,,,,,,,A,27,A,27,C,4,,,,,,1,1,,,1,1,,,,
71,233,1548,1620,,,2.5,,,,2,,,,,,"C, DIST",C,,C,,C,4,,,,,,,,,1,1,1,1,,,
71,233,2224,2320,1,3,,,2,2,,,,,,,DIST,C,,C,,B,3,,,,,1,1,1,,,,,,,,
71,234,0016,0043,0.7,2.5,,,2,2,,,,,,,,A,39,A,39,C,3,,,,,1,1,1,,,,,,,,
71,234,1645,1655,,0.5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,234,1715,1725,,1,,,,2,,,,,,,,,,A,237,C,1,,,,,,,1,,,,,,,,
71,234,2239,2315,0.7,3,,,2,2,,,,,,,,A,39,A,39,C,3,,,,,,1,1,1,,,,,,,
71,236,0312,0345,,1,0.8,,,2,,,,,,,,M,,A,33,C,1,,,1,,,,,,,,,,,,
71,237,1017,1045,,1.5,,,,2,,,,,,,?,C,,C,,C,1,,,,,1,,,,,,,,,,
71,237,1524,1540,0.6,1,0.3,,2,2,2,,,,,,,,,A,10,,,,,,,,,,,,,,,,,
71,238,2056,2200,2.25,9,4,,2,2,2,,,,,,,,,,,B,11,,1,1,1,1,1,1,1,1,1,1,1,,,
71,239,0607,0640,0.75,2.2,1,,2,2,2,,,,,,,A,11,A,11,C,4,,,,,,1,1,,,1,1,,,,
71,239,1015,1040,,1,,,,2,,,6,6,6,,"LAST 10 M GAP, TIME?",,,A,372,C,1,,,,,,,1,,,,,,,,
71,239,2238,2310,,1.5,,,,2,,,,,,,,,,,,C,2,,,,,,1,1,,,,,,,,
71,240,0218,0240,0.5,2.1,,,2,2,,,,,,,,,,A,218,C,2,,,,,,1,1,,,,,,,,
71,240,2032,2103,1,2.6,,,2,2,,,,,,,,,,A,8,C,6,,1,1,1,1,1,1,,,,,,,,
71,241,0134,0200,2,3.5,,,2,2,,,,,2,,LPS ON 14Y,,,A,215,C,3,,,,1,,1,1,,,,,,,,
71,241,0233,0255,0.8,2,,,2,2,,,,,2,,,,,A,373,,,,,,,,,,,,,,,,,
71,241,0421,0445,0.8,2.5,,,2,2,,,,,2,,,,,A,6,C,2,,,,,,1,1,,,,,,,,
71,241,0708,0730,0.8,2.5,,,2,2,,,,,2,,,,,A,208,C,3,,,,1,,1,1,,,,,,,,
71,241,0810,0850,0.6,2,,,2,2,,,,,2,,,,,A,32,C,2,,,,,,1,1,,,,,,,,
71,241,0938,1000,0.8,2.5,,,2,2,,,,,2,,LPS ON 14Y,,,A,201,C,3,,,,1,,1,1,,,,,,,,
71,241,1008,1030,1,2.5,,,2,2,,,,,2,,,,,A,332,C,6,,1,1,1,,1,1,1,,,,,,,
71,241,1059,1115,0.8,2.5,,,2,2,,,,,2,,,,,A,333,C,2,,,,,,1,1,,,,,,,,
71,241,1220,1240,0.8,2.5,,,2,2,,,,,2,,LOOKS LIKE A18/A24,,,A,18,C,3,,,,1,,1,1,,,,,,,,
71,241,1258,1315,0.6,2.5,,,2,2,,,,,2,,,,,A,374,C,2,,,,,,1,1,,,,,,,,
71,241,1457,1510,0.5,1.5,,,2,2,,,,,2,,,,,A,289,C,2,,,,,,1,1,,,,,,,,
71,241,1525,1550,0.6,1.5,,,2,2,,,,,2,,,,,A,218,C,2,,,,,,1,1,,,,,,,,
71,241,1627,1645,1,2.8,,,2,2,,,,,,,,,,A,49,C,3,,,,,1,1,1,,,,,,,,
71,241,1710,1750,1,3.1,2,,2,2,2,,,,,,,A,18,A,18,C,7,,1,1,1,,1,1,1,,,1,,,,
71,241,2007,2055,0.6,3,1,,2,2,2,,,,,,,,,A,399,C,2,,,,,,1,1,,,,,,,,
71,241,2150,2215,1,3.3,1.2,,2,2,2,,,,,,,,,A,220,C,5,,1,1,1,,1,1,,,,,,,,
71,241,2233,9999,1,3,2,,,2,,,,,,,,,,A,276,,,,,,,,,,,,,,,,,
71,241,2332,,,-1,,,,,,,,,,,,,,A,18,,,,,,,,,,,,,,,,,
71,241,2338,0005,1,3.5,2.5,,2,2,2,,,,,,,A,26,A,26,C,5,,,,,,1,1,1,,1,1,,,,
71,242,0150,9999,0.5,2,,,2,2,,,,,,,,,,,,C,2,,,,,,1,1,,,,,,,,
71,242,0203,0225,0.3,2,3,,2,2,2,,,,,,,,,,,C,3,,,,,,,,,1,1,1,,,,
71,242,1153,1220,0.8,3,,,2,2,,,,2,,,,,,A,38,C,2,,,,,1,,,,1,,,,,,
71,242,1441,9999,1.25,4,3,,2,2,2,,,2,,,,,,A,38,C,5,,1,1,1,,,,,,1,1,,,,
71,242,1518,1540,1.25,4,1.5,,2,2,2,,,2,,,,,,A,6,C,3,,,1,1,,,,,,1,,,,,
71,242,1820,1900,1.5,5.5,4,,2,2,2,,,2,,,,A,18,A,18,C,7,,1,1,1,,1,1,,,1,1,,,,
71,242,2329,2350,1,,2,,2,,2,,,2,,,,,,A,22,C,2,,,,,,,,,,1,1,,,,
71,243,0355,0420,0.6,,2,,2,,2,,,2,,,,,,A,203,,,,,,,,,,,,,,,,,
71,243,1218,1240,,,2,,,,2,,,2,,,"12, 15 T?",,,A,257,C,2,,,,,,,,,,1,1,,,,
71,243,1710,1740,1.1,5,2,,2,2,2,,,2,,,,A,7,A,7,C,7,,1,1,,,1,1,1,,1,1,,,,
71,243,2311,2325,,,2,,,,2,,,2,,,,Z,,Z,,C,2,,,,,,,,,1,,1,,,,
71,244,0021,0050,,,2,,,2,,,,2,,,,,,A,36,C,2,,,,,,,,,,1,1,,,,
71,244,0615,,-1,-1,-1,,,,,,,,,,,,,A,1,,,,,,,,,,,,,,,,,
71,244,1340,1405,,,2,,,,2,,,2,,,,,,A,238,C,1,,,,,,,,,,,1,,,,
71,244,1500,1520,,,1.2,,,,2,,,2,,,,,,,,C,3,,,,,,,,,1,1,1,,,,
71,244,1637,,,,-1,,,,,,,,,,,,,A,6,,,,,,,,,,,,,,,,,
71,245,0007,0035,,,1.3,,,,2,,,2,,,14 T?,,,A,239,C,2,,,,,,,,,,1,1,,,,
71,245,0531,0550,,2,,,,2,,,,6,6,,,,,A,325,,,,,,,,,,,,,,,,,
71,245,0640,9999,,2,1,,,2,2,,,,,,,,,A,223,,,,,,,,,,,,,,,,,
71,245,0708,0725,,2,1,,,2,2,,,,,,,,,A,397,,,,,,,,,,,,,,,,,
71,245,0925,1005,1,3,,,2,2,,,,,,,,,,A,14,C,5,,1,1,1,,1,1,,,,,,,,
71,245,1030,1100,0.5,2,,,2,2,,,,,,,,,,,,C,2,,,,,,1,1,,,,,,,,
71,245,1111,,-1,-1,,,,,,,,,,,,,,A,1,,,,,,,,,,,,,,,,,
71,245,1512,1530,0.8,2,,,2,2,,,,,,,,,,A,219,,,,,,,,,,,,,,,,,
71,245,1846,1905,,1.5,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,245,1942,2005,0.6,2,1,,2,2,2,,,,,,,,,A,36,C,5,,,,,,1,1,1,,1,1,,,,
71,245,2019,2045,0.9,2,1.8,,2,2,2,,,,,,,A,19,A,19,C,5,,,,,,1,1,1,,1,1,,,,
71,245,2127,2150,,1.5,0.8,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,245,2312,2358,2.25,8,1.7,,2,2,2,,,,,,,A,1,A,1,B,8,,1,1,1,,1,1,1,,1,1,,,,
71,246,0548,,-1,-1,-1,,,,,,,,,,,,,A,6,,,,,,,,,,,,,,,,,
71,246,0920,0950,,2,1.5,,,,2,,,,,,,,,A,257,B,4,,,,,,1,1,,,1,1,,,,
71,246,1243,1300,,2.5,,,,2,,,,,,,,,,A,15,C,2,,,,,,1,1,,,,,,,,
71,246,2108,2130,0.5,,1.2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,246,2257,,-1,-1,,,,,,,,,,,,,,A,1,,,,,,,,,,,,,,,,,
71,249,1912,1930,0.5,1.5,,,2,2,,,,,,,,,,A,1,C,2,,,,,,1,1,,,,,,,,
71,250,0906,0930,,1.2,1.2,,,2,2,,,,,,,,,,,C,3,,,,,,1,1,,,,1,,,,
